pitch_mean,pitch_std,energy_mean,zcr_mean,spectral_centroid_mean,spectral_rolloff_mean,chroma_mean,mfcc_1_mean,mfcc_1_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta2_mfcc_1_mean,delta2_mfcc_1_std,mfcc_2_mean,mfcc_2_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta2_mfcc_2_mean,delta2_mfcc_2_std,mfcc_3_mean,mfcc_3_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta2_mfcc_3_mean,delta2_mfcc_3_std,mfcc_4_mean,mfcc_4_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta2_mfcc_4_mean,delta2_mfcc_4_std,mfcc_5_mean,mfcc_5_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta2_mfcc_5_mean,delta2_mfcc_5_std,mfcc_6_mean,mfcc_6_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta2_mfcc_6_mean,delta2_mfcc_6_std,mfcc_7_mean,mfcc_7_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta2_mfcc_7_mean,delta2_mfcc_7_std,mfcc_8_mean,mfcc_8_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta2_mfcc_8_mean,delta2_mfcc_8_std,mfcc_9_mean,mfcc_9_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta2_mfcc_9_mean,delta2_mfcc_9_std,mfcc_10_mean,mfcc_10_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta2_mfcc_10_mean,delta2_mfcc_10_std,mfcc_11_mean,mfcc_11_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta2_mfcc_11_mean,delta2_mfcc_11_std,mfcc_12_mean,mfcc_12_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta2_mfcc_12_mean,delta2_mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_13_mean,delta_mfcc_13_std,delta2_mfcc_13_mean,delta2_mfcc_13_std,emotion
66.18103913247907,1.4094695096776453,0.002051211,0.05152541534810127,6340.198382246475,11378.57990506329,0.5639656,-735.9587,187.68947,-0.114813074,11.1839075,-0.0075192438,4.855928,83.71625,82.62919,-0.059963893,7.0622697,0.0027138432,2.3994625,8.72074,26.903605,-0.012372878,3.955647,0.00915405,1.8949635,16.973064,26.548769,0.023229025,2.970431,0.0071726665,1.2200099,1.3004173,11.672387,0.016214777,1.9456527,-0.0050451015,0.8020043,16.308208,17.852455,-0.016308578,2.30287,-0.012127026,1.1598047,-2.9989035,12.928086,-0.015145044,2.0630808,0.00026294673,1.099962,8.180384,11.110773,0.0029492704,1.7158782,0.007874533,0.91768646,-9.681773,14.561471,0.025126416,1.8483018,0.0038430395,0.95286715,1.4794086,8.981866,0.02726488,1.49647,0.00028424626,0.70357484,-8.105539,13.170051,0.019761395,1.4305817,0.0044022924,0.68363863,-3.214418,9.152636,0.017604016,1.1955135,0.0069868877,0.56679165,3.27963,10.215397,-0.0076150484,1.2881387,0.0048102615,0.57207805,calm
67.4662764789637,5.038877768000345,0.0020813276,0.051087724401595744,6481.998136586812,11526.387965425532,0.58841205,-724.8058,178.39545,0.021728272,10.691344,0.0045096353,4.941178,83.05965,84.47259,0.030385748,7.549338,0.006215988,2.824414,0.8636634,22.959845,0.029502062,3.711634,0.0058158142,1.6752893,13.715781,27.828926,0.02838082,3.4201598,0.0053522065,1.442598,5.3935223,10.903614,0.02722785,1.9219888,0.0049355803,0.9642412,15.342071,17.81494,0.02601975,2.5095139,0.004533778,1.2524185,-3.8907716,12.475336,0.024611242,1.7321986,0.0040427465,0.8887046,6.682707,10.498131,0.022945767,1.6688497,0.0034217176,0.88853043,-9.109154,12.94525,0.02113571,1.6427475,0.002746478,0.8421693,-2.3108945,8.727646,0.019333571,1.4566331,0.002127622,0.7386647,-7.557554,11.777466,0.017549058,1.6244696,0.001587656,0.7957718,-2.6653075,8.234329,0.01562889,1.2150244,0.0010351215,0.6185792,4.4087005,9.604495,0.013436447,1.3469262,0.0003694892,0.5498867,calm
71.67854247889912,6.314746069350534,0.004056211,0.05570150738113497,6697.877340105959,12494.560007668711,0.597833,-679.53876,167.63354,0.003549962,11.491256,-0.0023804735,5.9049444,78.69846,81.86429,0.00501518,6.1458173,-0.0033621436,2.8312035,0.6677377,22.317526,0.0049995002,3.7548442,-0.003349163,1.8822505,10.390019,20.465607,0.004973441,3.011197,-0.003327671,1.6310171,5.2070203,16.059229,0.0049372595,2.3215315,-0.0032977795,1.2312405,11.5252285,18.282974,0.0048912377,2.566226,-0.003259803,1.1390088,-7.0435305,17.109539,0.0048357723,2.4611685,-0.003214017,1.1525848,2.0349185,9.520776,0.0047713015,1.6021717,-0.0031607784,0.8060785,-6.769452,12.58397,0.004698342,1.8771062,-0.0031005284,0.9706102,-3.4523165,8.608952,0.004617454,1.2154609,-0.0030337186,0.7266496,-8.604058,13.864192,0.0045292745,1.509484,-0.0029608735,0.8079148,-2.1430967,8.772295,0.0044344626,1.2495948,-0.0028825435,0.63521117,2.153603,9.80026,0.0043337345,1.7143892,-0.0027993033,0.7766046,happy
72.30837098818375,5.924195419794763,0.004627866,0.039031046299846626,6308.368223553758,11824.074961656443,0.5978683,-658.3063,155.98604,-0.0042781713,10.593201,-0.0012998434,5.024591,78.063484,82.65511,-0.0060424805,6.719473,-0.0018363935,3.1645255,-0.78696334,23.969797,-0.006019721,3.9050379,-0.0018306079,1.9368124,10.139038,19.598644,-0.0059819487,3.0361142,-0.0018210257,1.4388028,8.304726,16.339994,-0.0059293676,2.55479,-0.0018076589,1.2017347,12.286282,17.562168,-0.0058623003,2.1191525,-0.0017906084,0.923783,-4.871698,17.876432,-0.0057811034,2.46962,-0.0017699179,1.0818833,0.5241583,10.842887,-0.005686305,1.6511544,-0.0017457345,0.8030094,-5.5969224,11.671322,-0.005578401,1.5882393,-0.0017181467,0.84379536,-3.2145643,9.220687,-0.0054580215,1.4467924,-0.001687277,0.7177705,-9.875024,15.775257,-0.0053258324,1.8363571,-0.0016532969,0.93285114,-1.7062539,9.188401,-0.0051826024,1.4066736,-0.001616376,0.67974883,3.7575343,7.7202277,-0.0050291107,1.3459879,-0.001576672,0.6899903,happy
68.238024660258,3.564115589816285,0.0036503486,0.048661932887801206,6667.926847169117,12287.603539156626,0.57352054,-693.60925,168.46046,0.0020364968,10.623992,0.0017119315,4.5605154,77.67328,84.21064,0.0028749949,7.8915806,0.0024166566,3.2865024,2.3561034,20.50136,0.0028605289,3.244457,0.002403864,1.7409173,12.037887,23.923416,0.0028369743,3.4439216,0.0023828559,1.6842322,5.2729096,12.207567,0.002804871,2.0489423,0.0023542584,0.97520435,9.537619,17.13067,0.0027650464,2.1114213,0.002318796,1.0140679,-5.2778487,17.757534,0.00271842,2.5736465,0.0022773154,0.98656195,3.814017,9.665414,0.0026659835,1.438119,0.0022307145,0.853256,-8.2640085,13.95254,0.0026087475,1.977109,0.0021799128,0.90111864,-3.2064865,9.349864,0.002547652,1.4820783,0.0021257573,0.7676223,-11.793282,16.295015,0.0024835116,2.131539,0.0020689957,1.0334727,-2.4545705,8.735534,0.0024169697,1.2510786,0.0020102065,0.6027064,4.334239,10.133971,0.0023485033,1.4945849,0.0019498023,0.6019231,happy
66.68021677136818,2.724404735085656,0.0036507975,0.05662799703663793,6596.172435081965,12294.450431034482,0.5714745,-683.93146,176.34175,-0.009288919,11.335184,-0.003636145,5.220726,74.13294,82.16912,-0.013105985,8.045281,-0.005122382,2.9290814,1.0578566,21.762096,-0.013015012,3.7490134,-0.0050630076,2.1409037,17.886679,25.912731,-0.012864738,3.311781,-0.0049649808,1.5500222,6.339445,15.254892,-0.012657122,2.6479259,-0.0048297937,1.357454,11.593822,17.938967,-0.012394916,2.4713645,-0.0046593985,1.1605234,-5.891603,18.277199,-0.012081521,2.3622377,-0.004456268,1.1088468,6.8250275,10.7202015,-0.011720997,1.7219377,-0.0042233435,0.91261774,-6.5876675,14.364214,-0.011317954,1.8929778,-0.003963947,1.0152534,-1.8747079,8.8471365,-0.010877505,1.6510149,-0.0036818297,0.9038307,-10.63755,17.392427,-0.010405086,2.2439964,-0.0033809138,1.0306964,-2.1259463,8.819413,-0.009906481,1.3403153,-0.0030653833,0.6525531,2.7909563,10.49946,-0.0093876,1.4847686,-0.0027395748,0.72514117,happy
93.31394660895319,16.609045165260895,0.006117453,0.06302224864130435,6411.788635957509,12149.116847826086,0.52817655,-627.4205,163.59665,0.0,10.732542,-4.4228376e-08,5.543933,67.704384,73.95537,-4.4228376e-08,6.1332827,-9.674957e-09,2.9500196,-6.669489,24.530365,-4.4228376e-08,3.8655756,-3.4553418e-09,2.1401882,9.967615,18.560951,2.073205e-09,3.1479185,0.0,1.611157,-3.0760913,17.517097,5.528547e-09,2.6325867,-2.7642735e-09,1.1129999,7.208737,18.55877,-8.29282e-09,2.7251835,1.3821367e-09,1.1124524,-5.0634565,17.065226,5.528547e-09,2.3167977,0.0,0.8858386,-2.993555,12.65807,6.9106837e-10,1.8758526,4.14641e-09,0.95185363,-10.524828,14.815021,1.1057094e-08,1.6407505,1.3821367e-09,0.85201424,-4.9895763,9.192745,-1.3821367e-09,1.2769303,2.7642735e-09,0.7693013,-8.107446,11.024978,2.7642735e-09,1.421368,2.7642735e-09,0.81712013,-8.362473,12.723787,2.7642735e-09,1.4276865,-1.3821367e-09,0.7372189,0.3314784,7.820082,-5.528547e-09,1.148951,0.0,0.6107699,happy
92.75781942821327,13.03178126609112,0.0077350195,0.05315822030791789,5270.077517266869,10658.701429618768,0.5120772,-591.9702,146.69246,6.935813e-05,10.3494835,6.3117295e-05,5.561434,72.971,73.35825,4.729777e-05,6.0066648,4.2974076e-05,2.8285537,-6.905822,24.793226,-5.243251e-05,4.097765,-4.7686513e-05,2.1385863,4.645147,16.101175,-9.786838e-05,2.9279974,-8.89588e-05,1.4450319,0.41286418,15.313575,-4.1922514e-05,2.335841,-3.809803e-05,0.98778325,8.77231,17.476955,5.7423218e-05,2.3551788,5.2210173e-05,1.0532199,-4.1541224,15.355303,9.7308344e-05,2.031482,8.8448396e-05,0.93222076,-3.5272965,12.404768,3.640603e-05,1.6632613,3.309404e-05,0.77739054,-8.41551,11.886048,-6.21874e-05,1.5947658,-5.6545057e-05,0.99344635,-5.53817,11.356199,-9.637145e-05,1.7480462,-8.761778e-05,0.7880954,-10.657866,15.643851,-3.0748306e-05,1.3911933,-2.7958598e-05,0.7696309,-7.126158,15.3211565,6.671805e-05,1.6326286,6.0662147e-05,0.78562486,4.071781,8.188614,9.510315e-05,1.2872605,8.6454704e-05,0.6788523,happy
83.33258920208007,10.246293291800196,0.010461957,0.0670383762668919,5571.829219140869,10670.523648648648,0.50444514,-554.2307,160.64427,8.247994e-08,11.284618,1.8042487e-08,5.2455854,70.283676,74.18356,2.0619986e-08,7.7500267,9.021243e-09,2.8946977,-10.080169,22.923765,-1.0309993e-08,3.5204847,-3.8662473e-09,1.9465948,11.619575,24.505974,0.0,3.6859233,-5.1549964e-09,1.6057839,-1.2718134,15.763019,0.0,2.58042,3.2218728e-09,1.1635057,10.0290985,18.6975,0.0,2.4860082,6.4437455e-09,1.1168298,-6.932471,20.387194,0.0,2.5731914,-1.9331237e-09,1.0983391,-0.29826084,10.332825,2.5774982e-09,1.6281455,2.5774982e-09,1.0128111,-9.178951,12.714534,0.0,1.7619678,-9.665618e-10,0.99614537,-6.3009877,12.18773,-5.1549964e-09,1.9451021,-1.6109364e-09,0.91581434,-12.87689,16.60009,-5.1549964e-09,2.1099591,-2.5774982e-09,1.1227037,-5.181731,11.31109,1.2887491e-09,1.1833719,-6.4437455e-10,0.5670978,3.789686,10.754865,-1.2887491e-09,1.7802427,-2.5774982e-09,0.85891247,happy
80.95652098699533,9.484047203312148,0.009871895,0.059488492398648646,6222.558537890443,11516.680743243243,0.5390321,-568.1388,167.94748,-0.00048259014,11.862358,-0.0002285983,5.3374505,70.80917,77.56778,-0.00047982705,7.403306,-0.00044063877,2.8412144,-8.760222,23.06055,-0.00010419794,3.9184537,-0.000644457,1.9716833,11.967098,23.183842,1.9063176e-05,3.607594,-0.00067794323,1.5618904,-2.9723804,18.205359,-0.00023303676,2.7389426,-0.0005020973,1.1462375,10.001248,18.821402,-0.0005425943,2.5590975,-0.00035255664,1.1295567,-8.551405,19.716246,-0.00052857783,2.5007038,-0.00044692142,1.1020162,0.02781801,10.987712,-0.00019407015,1.7028805,-0.0007006639,1.0221382,-9.052507,14.4268055,8.127367e-05,1.7930006,-0.00081159617,0.9136073,-6.328847,10.543929,-1.1676067e-05,1.5623411,-0.00062563224,0.8197132,-12.138224,15.646054,-0.0003538544,2.0487034,-0.00034110996,1.0394559,-7.093578,11.440736,-0.00054682913,1.4202204,-0.00028795327,0.6951362,1.7016895,9.087113,-0.00038332102,1.4874935,-0.0005305445,0.81336236,happy
66.78773184944885,2.209147959883922,0.0020295018,0.03940700954861111,6355.887480300236,11777.799479166666,0.57361054,-715.8727,151.63852,0.0,10.666631,2.3841858e-08,5.816331,74.985306,79.004196,2.1192763e-08,6.943218,-7.947286e-09,2.8783312,2.9195237,17.556345,1.05963815e-08,3.412369,8.60956e-09,2.0848653,11.441712,22.890228,0.0,3.2607877,6.6227385e-10,1.3058196,6.960729,12.670656,0.0,1.9573812,-3.973643e-09,0.9543852,13.466071,19.030014,0.0,2.4249353,-1.3245477e-09,0.93009114,-6.72605,15.274146,-2.1192763e-08,2.3465614,1.3245477e-09,1.3055104,4.7315598,9.8893795,0.0,1.6685371,2.6490954e-09,0.9476563,-6.0603504,12.500269,1.5894573e-08,1.5119401,3.3113692e-09,0.8020299,-5.0608444,8.457848,-7.285012e-09,1.3259816,7.7817175e-09,0.80960137,-7.6180463,10.6947155,-1.3245477e-09,1.5317565,9.934108e-10,0.7317075,-3.5482144,7.12158,2.6490954e-09,1.1826419,-3.3113692e-10,0.6132853,-1.2796026,8.538816,-5.2981908e-09,1.3321441,5.9604646e-09,0.70337754,sad
67.69924799309248,3.443347413732168,0.0019012076,0.04294980177238806,6610.435405112448,12477.565298507463,0.5823301,-732.4854,162.58658,0.020626603,10.004273,0.0076607037,5.5575595,80.96551,81.53423,0.027808482,7.2555146,0.010028304,2.9040518,3.486698,23.930344,0.024137363,3.7326713,0.0079318825,1.8554771,13.03123,23.097816,0.019204604,3.315483,0.005337132,1.5043716,8.979398,14.11398,0.014211911,1.9334428,0.0031043123,0.93281245,14.10794,18.02267,0.010014464,2.1615095,0.0017484074,0.95745605,-4.78729,16.827793,0.0068568783,2.3922632,0.0012431714,1.1668977,6.040529,9.205723,0.0044534258,1.5976597,0.0011311164,0.7604752,-4.208775,11.962805,0.0023205827,1.7610239,0.0008476734,0.9636732,-5.16262,9.132701,0.00014161352,1.5237203,5.7549976e-05,0.8306578,-7.1502514,9.262382,-0.002043892,1.2080175,-0.0011838389,0.65704125,-4.6642747,7.7973905,-0.003901957,1.1258765,-0.0025074184,0.5736838,-0.3132725,7.5055976,-0.0050372723,1.2961074,-0.0034662574,0.6130728,sad
