zcr_mean,rms_mean,duration_s,tempo_bpm,spectral_centroid_mean,spectral_bandwidth_mean,spectral_contrast_mean,spectral_flatness_mean,pitch_mean,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,delta_mfcc1,delta_mfcc2,delta_mfcc3,delta_mfcc4,delta_mfcc5,delta_mfcc6,delta_mfcc7,delta_mfcc8,delta_mfcc9,delta_mfcc10,delta_mfcc11,delta_mfcc12,delta_mfcc13,delta2_mfcc1,delta2_mfcc2,delta2_mfcc3,delta2_mfcc4,delta2_mfcc5,delta2_mfcc6,delta2_mfcc7,delta2_mfcc8,delta2_mfcc9,delta2_mfcc10,delta2_mfcc11,delta2_mfcc12,delta2_mfcc13,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tonnetz1,tonnetz2,tonnetz3,tonnetz4,tonnetz5,tonnetz6,emotion
0.09876967921401515,0.0021426992,4.20425,[98.68421053],2558.0569807683332,1917.441749903955,16.24005303756453,0.21351098,109.21241,-669.29736,55.045025,3.3399038,10.134512,2.7211974,2.3836389,-8.197882,-7.4691925,-7.455845,1.6436551,1.159605,-0.498647,-4.312587,-0.5023688,-0.1882953,-0.023555683,-0.07127839,-0.0503612,0.037468635,0.09958906,0.067071825,0.060018957,0.011733705,0.011175892,-0.042384695,-0.068443514,0.12720549,0.04595203,0.03227166,0.021851374,0.060211543,0.03720826,0.009679556,0.020427307,0.039357755,0.032019947,0.0084863175,0.0038788102,-0.0038600583,0.44878775,0.51959145,0.50442207,0.43637648,0.4587085,0.4651281,0.47332913,0.48836517,0.48755795,0.5647696,0.7122915,0.59077084,-0.08118623650720892,0.041733621045377235,-0.01252662067682613,-0.13389245273058623,0.030202355668009804,0.0027716040675650334,2
0.10132998511904762,0.0021671245,4.004,[170.45454545],2658.319721684083,1925.5984963938251,15.764822967293187,0.24877603,128.62294,-655.99896,51.67115,-1.505993,12.590258,2.6356282,0.09172206,-9.391051,-10.018276,-8.070238,3.8694596,-1.093842,-1.3242748,-5.401728,0.028779583,0.04040578,0.0395345,0.038118664,0.03621079,0.033880666,0.031211885,0.028297644,0.025236301,0.022126403,0.019062653,0.01613111,0.01340578,0.015553804,0.02178177,0.021147693,0.020119743,0.018739339,0.017061498,0.015151947,0.013083685,0.010933385,0.008777415,0.006688323,0.0047313934,0.0029616526,0.43726322,0.4951532,0.5610443,0.52605575,0.53122944,0.57067287,0.581754,0.59618944,0.5864476,0.5724457,0.5736978,0.5506013,-0.08707107007042145,0.04394502203360808,-0.057953619346437016,-0.12723565110493343,0.027779789876640218,-6.105873774394537e-05,2
0.08780103211009174,0.0043645697,3.4701875,[208.33333333],2549.7600524675886,2003.377682053109,16.25430200819965,0.22396366,111.357155,-623.4483,51.07673,-1.8464415,12.439648,-1.4149089,-4.154313,-7.805376,-11.14761,-6.253915,-1.130134,-6.9196873,0.4172983,-5.8881483,0.011301677,0.015960889,0.015894132,0.015783306,0.015629457,0.015433659,0.01519743,0.014922564,0.014611087,0.014265028,0.013886979,0.013479276,0.013044584,0.005152407,0.0072760703,0.0072453166,0.00719443,0.0071237404,0.0070336754,0.006924967,0.00679835,0.0066547273,0.0064950064,0.0063202884,0.0061316346,0.0059301285,0.5909806,0.62809956,0.54853404,0.54345596,0.605612,0.61818945,0.5315317,0.5488916,0.5693614,0.55652755,0.5750051,0.60810643,-0.04443993496157248,0.023716667171968457,-0.026584073552998928,-0.02557115862786879,0.021357225489256178,0.007582472164158293,3
0.0730674813646789,0.0050696,3.470125,[208.33333333],2437.092045868887,1980.3056214341775,16.40072871237236,0.20857848,109.86201,-605.9718,49.8174,-2.421923,15.492632,1.0485746,-4.656082,-6.771946,-12.246618,-5.920802,0.60424006,-5.799883,3.039234,-5.622489,-0.0048771603,-0.006887891,-0.0068595433,-0.006812507,-0.0067469045,-0.0066630663,-0.0065612793,-0.0064420043,-0.006305677,-0.006152984,-0.005984429,-0.005800711,-0.0056026704,0.0024477057,0.0034566757,0.0034427294,0.0034194693,0.0033870838,0.0033456208,0.0032953077,0.0032363331,0.0031689373,0.0030933607,0.0030099296,0.0029189433,0.0028208462,0.5885007,0.5757134,0.5422047,0.55795044,0.5526434,0.5410829,0.50661534,0.5319754,0.53627384,0.5328016,0.58036923,0.62358105,-0.07332916281133851,0.015345125856613122,0.044174420023592995,-0.022920174408841067,0.016149366830116165,0.017325445628349107,3
0.09521924268018019,0.003828038,3.536875,[187.5],2670.1315663941414,2001.8246212972822,16.359623013690886,0.2496674,130.63614,-636.30145,50.813454,0.24837613,10.831234,-1.5388564,-2.2885954,-8.880511,-12.8817005,-7.743459,3.0883162,-6.0982666,0.9621027,-4.1673145,-0.0035237193,-0.004977166,-0.004958974,-0.004928814,-0.004886855,-0.0048334375,-0.0047688964,-0.004693683,-0.0046082563,-0.004513242,-0.004409215,-0.0042968523,-0.004176776,0.004097143,0.00578792,0.0057688137,0.005737148,0.005693057,0.005636815,0.0055687455,0.0054893396,0.005398958,0.005298173,0.005187534,0.0050676684,0.004939236,0.49175084,0.52153766,0.54841626,0.48444676,0.47206542,0.5026575,0.50592226,0.5834898,0.5785519,0.5677772,0.6436026,0.5773478,-0.032817455977298106,0.05723401044674545,0.006076837822727498,-0.08397778915031642,0.010391944995086121,0.012241123831487013,3
0.10088058997844827,0.0038195471,3.70375,[170.45454545],2724.32892000276,1989.908308258216,16.772810446729213,0.18068463,82.37984,-627.4633,44.66569,4.706106,15.192394,-1.31334,-0.24681118,-6.3427496,-12.608454,-8.0902405,1.3930246,-4.0901256,1.5850053,-4.7075996,-0.012689286,-0.08881487,-0.021905446,-0.08211001,-0.028791275,-0.069240555,-0.03590258,-0.05430284,-0.040526144,-0.041357286,-0.039568003,-0.028598255,-0.033036083,-0.09432322,0.07404368,-0.121271364,0.054764245,-0.09260297,0.02600115,-0.056182493,-0.0038539623,-0.026990322,-0.022802472,-0.00875956,-0.029925684,-0.0012982956,0.50393796,0.5198929,0.5226942,0.47993672,0.4403498,0.49478918,0.4898096,0.5464764,0.5777568,0.56452703,0.6490125,0.59065855,-0.07600696578820543,0.018069960257329144,-0.016411448949305973,-0.08315692850436797,0.02894471341578031,-0.0012249912442397427,3
0.10995669157608695,0.006669737,3.670375,[187.5],2665.2335490095797,2020.5856301405454,16.232504689494224,0.23330215,130.36378,-577.86847,38.93513,-3.2165926,3.2490122,-1.9598593,-6.220756,-14.014326,-9.831267,-12.188879,-1.6221802,-6.6638246,-1.5963652,-5.845928,0.078403085,0.032084275,-0.004784079,0.00013910368,0.005718505,0.025021845,0.010989243,-0.027834432,-0.043066796,0.007373155,0.007259378,0.014835736,0.007155038,0.06393173,0.02350344,-0.0043411776,0.0006912055,0.0036242974,0.018156039,0.007171261,-0.020891663,-0.032323536,0.008848142,0.005296128,0.01139286,0.007320928,0.45309126,0.44763914,0.5679643,0.48286736,0.47138953,0.544064,0.56004155,0.57220817,0.48325053,0.42616025,0.49881002,0.554517,-0.04530801818738808,0.040920137258800886,0.07346062725004897,-0.05904757495888599,0.010169908309628209,0.010568819930979525,3
0.10274465460526316,0.008513197,3.637,[110.29411765],2264.057631954565,1930.0728646020295,16.843351488482906,0.14614946,89.83202,-548.66724,44.870422,-9.654162,5.506534,0.8192814,-7.491141,-11.480184,-12.862202,-10.9956665,3.7500803,-7.807174,-0.85168946,-4.416899,0.08794316,0.046579327,-0.037466016,-0.007543689,0.020765238,-0.014247142,-0.046901986,-0.026125448,0.01971864,0.022090904,-0.0072867074,-0.005327296,0.020756252,0.028389579,0.009754416,-0.011774782,0.007934332,0.0038236736,-0.015212519,-0.015411818,-0.008888391,-0.003529808,-0.0009970749,0.0018311718,0.004587625,-0.00049209595,0.47115308,0.47342893,0.40594205,0.4470583,0.53328884,0.54376906,0.56904095,0.595137,0.5161052,0.44540197,0.42189452,0.38447034,-0.03255638526252784,0.012764245032596492,-0.024502305111750368,0.007686754112670544,0.02453516337290924,0.007865431190064078,3
0.13751417590725806,0.011125966,3.93725,[170.45454545],2616.027871055479,1994.8004769372376,17.209141329455527,0.15462825,91.23447,-494.8181,36.215534,-6.4274125,5.5988507,-2.5300424,-6.015634,-11.935493,-15.9298725,-9.0697,0.8950251,-8.25069,0.8914325,-6.2055497,-0.0052687237,-0.006688841,-0.005778711,-0.006330145,-0.0072445427,-0.0067388625,-0.0056013972,-0.005725569,-0.006650364,-0.006440653,-0.0052325763,-0.0049400604,-0.0057379813,0.00077195145,0.001445877,0.0019469954,0.0017851233,0.0011787252,0.0010574587,0.0015932951,0.0018838802,0.0013734403,0.0007934787,0.001025633,0.0016333018,0.0015132288,0.40723455,0.4056863,0.38838184,0.44512537,0.4932224,0.5724241,0.52320737,0.5247223,0.5534216,0.48994634,0.4882328,0.47575164,-0.028914401340866827,0.039511958999358825,-0.005137213445719806,-0.028210564422601996,0.004897152084588983,-0.0025460642674230865,3
0.11757733744959678,0.010404199,3.9373125,[93.75],2713.2000505923056,2017.8795834604803,16.892241906703937,0.2117151,109.723236,-517.0641,36.853752,-6.487378,5.438103,-4.001186,-5.8931556,-11.620356,-15.698557,-11.089147,-1.4500809,-5.6739984,0.44230893,-5.0034842,-0.00018710474,-0.0002647523,-0.00026426007,-0.00026335256,-0.00026209123,-0.0002605069,-0.00025852266,-0.00025623076,-0.0002535716,-0.00025056832,-0.00024720162,-0.00024353304,-0.00023953184,6.915677e-05,9.7767e-05,9.764395e-05,9.724402e-05,9.677102e-05,9.619805e-05,9.546741e-05,9.461372e-05,9.360621e-05,9.25141e-05,9.1306625e-05,8.990688e-05,8.84456e-05,0.49939075,0.47017086,0.45098063,0.46234995,0.49887818,0.5744435,0.52274853,0.54599124,0.56212646,0.5002776,0.48056495,0.50872016,-0.0363647040121323,0.030142618477385145,-0.0017669247125371085,-0.018261903791779055,-0.001689292837291833,-0.005576391654622288,3
0.07349039713541666,0.002255527,3.8371875,[208.33333333],2428.133419052072,1902.1461786679026,15.421990629286302,0.29543045,108.45961,-664.77563,49.81901,0.59462816,14.404117,-0.20410143,-2.1853242,-7.728708,-12.167705,-7.2094107,-4.1490226,-1.9657063,-1.9160111,-6.7794952,-9.536743e-08,-1.5894573e-08,6.357829e-08,-1.5894573e-08,-7.947286e-09,0.0,-1.5894573e-08,-7.947286e-09,-7.947286e-09,7.947286e-09,7.947286e-09,7.947286e-09,-7.947286e-09,1.5894573e-08,-1.9073487e-07,0.0,0.0,-7.947286e-09,1.5894573e-08,0.0,0.0,-3.973643e-09,0.0,7.947286e-09,3.1789146e-08,-7.947286e-09,0.55201495,0.5888285,0.5254149,0.47827598,0.44585517,0.4047936,0.39965308,0.45792544,0.51800555,0.53297067,0.55959076,0.5753288,-0.06645731901165558,0.03799334262170615,0.01802534476931482,-0.005854378299167141,0.0189143459827698,0.026821020432786793,4
0.07723563058035714,0.0020713916,3.57025,[208.33333333],2565.2696926488725,2022.7506049448602,15.584554282280108,0.23686154,119.27209,-675.4062,52.890385,0.49532008,16.295528,1.8799351,0.040137324,-5.4724984,-11.42334,-8.379399,-2.0597744,-3.0079994,-2.271587,-3.5346332,-0.052269287,-0.084188394,-0.06253236,-0.026532395,-0.007448622,0.012849016,0.03751636,0.04429403,0.032842048,0.029236479,0.02670438,0.023104504,0.015462794,-0.2172135,-0.25274292,-0.15940431,-0.080971785,-0.048051424,-0.01268767,0.019056397,0.03479937,0.036430094,0.0322353,0.031323604,0.022856185,0.018843612,0.5249254,0.52529347,0.5141283,0.5596458,0.5417772,0.5281452,0.5232472,0.57943535,0.6391395,0.57469326,0.5550083,0.4909393,-0.059800519281191754,0.009072152350822987,0.009006044311847492,0.032668785965402215,-0.017125250008577977,0.014265036343463868,4
0.058891157670454546,0.0017861278,3.5035,[72.11538462],2636.947511766998,1902.910835206447,14.817533839960632,0.3625995,135.5104,-718.4639,48.909813,-2.0217612,13.643686,0.73913836,-2.0184836,-5.907535,-12.111825,-7.679965,-0.55979365,-2.107468,-1.484815,-4.532489,-1.7339532e-08,5.20186e-08,-3.4679065e-08,-3.5220926e-09,-4.334883e-09,-2.1674417e-08,1.7339532e-08,-1.7339532e-08,-1.7339532e-08,1.7339532e-08,-3.2511625e-09,2.1674416e-09,4.334883e-09,3.4679065e-08,2.60093e-08,-1.7339532e-08,6.502325e-09,8.669766e-09,8.669766e-09,3.4679065e-08,-1.7339532e-08,0.0,-4.334883e-09,0.0,-1.0837208e-09,2.1674416e-09,0.55142087,0.55738074,0.52030134,0.5876689,0.55524707,0.51250505,0.53995806,0.5845308,0.66797537,0.6993937,0.60876,0.59266424,-0.021803364468507832,-0.008898363565159663,-0.005000921419229557,-0.00693444035185392,-0.010886858785612664,0.030038498580159508,4
0.07477152122641509,0.0023582396,3.3700625,[187.5],2675.097616448916,1964.394638819075,15.186697121118458,0.29545403,129.86661,-693.4819,49.752983,1.6323621,15.220232,0.36052632,1.7851675,-4.9456277,-13.909158,-7.518035,-1.9231659,-3.0942156,-0.7591027,-5.627446,-0.09301281,-0.12775289,-0.11775323,-0.103557155,-0.08603148,-0.06675893,-0.04865482,-0.033333275,-0.020591116,-0.010808814,-0.0049962997,-0.002753667,-0.0028203456,0.03851419,0.05290672,0.047571685,0.038544808,0.028080575,0.017908141,0.007979267,-0.001086181,-0.0076463087,-0.011540359,-0.013850768,-0.014524566,-0.012944231,0.5131608,0.4759633,0.5161326,0.52674305,0.5301187,0.5189635,0.5565552,0.62575394,0.6123206,0.629046,0.6581573,0.5762445,-0.033007057789420875,0.01947820480815066,0.06660840025101303,-0.04313640419024813,0.008113677656527629,0.012160568211429848,4
0.07873637736344538,0.0030280568,3.8038125,[208.33333333],2538.9337388602216,1999.5168850113926,16.010137321635604,0.21683171,103.15269,-654.654,51.15206,3.5391924,16.829105,0.80900216,-0.567494,-6.0352135,-10.036539,-4.4027658,-2.2328749,-2.633625,-0.61402637,-5.526831,-0.19106354,-0.23063198,-0.1815372,-0.14546566,-0.1164163,-0.10320769,-0.096253365,-0.09689481,-0.09289434,-0.08811181,-0.104023196,-0.121722765,-0.12905759,-0.0033707498,-0.0060224156,-0.009877842,-0.018344782,-0.027221294,-0.034463957,-0.034502096,-0.025754718,-0.017551055,-0.008195731,0.0025268851,0.0075935335,0.0075973123,0.5529182,0.48019695,0.45987493,0.46434054,0.50428337,0.5059494,0.5200885,0.539735,0.5665644,0.668792,0.70670676,0.6065889,-0.052578843282320153,0.058371500826960604,-0.01059653317681036,-0.004296606402656796,0.026365914036560818,0.02416926470953011,4
0.08161452720905173,0.0050076186,3.70375,[156.25],2786.803936478383,2042.6909034269224,15.825067474980436,0.30070436,148.68599,-610.0393,40.16471,-2.5702763,9.5558,-0.841102,-7.4158006,-8.385416,-14.416684,-8.299843,-2.1889482,-6.8367295,0.1882051,-7.2170577,-1.3154128e-07,0.0,-1.644266e-08,-4.110665e-09,-1.644266e-08,0.0,8.22133e-09,2.4663992e-08,-8.22133e-09,0.0,0.0,-8.22133e-09,-4.110665e-09,1.4667874e-15,-9.865597e-08,8.22133e-09,0.0,8.22133e-09,0.0,0.0,1.644266e-08,0.0,0.0,-8.22133e-09,4.110665e-09,0.0,0.5297594,0.53048134,0.5026427,0.49869406,0.55847013,0.51873326,0.5102139,0.6061518,0.55393106,0.49413767,0.5625045,0.64756656,-0.03218209057021388,0.051259156960958355,0.030625264172377674,-0.030037048256731636,0.01629247004198841,0.017868685756874322,4
0.08287843883547008,0.005140023,3.737125,[104.16666667],2679.5612040060387,1987.659869323124,15.929363519703474,0.28019288,132.75053,-599.845,44.536983,-3.2898622,12.693505,-1.5636425,-4.7545834,-9.027579,-17.695179,-9.621202,-1.9205208,-6.7206445,0.2169477,-6.6476593,1.956255e-07,9.781275e-08,-1.6302126e-08,-4.0755315e-09,-1.6302126e-08,2.4453188e-08,1.2226594e-08,4.0755314e-08,4.0755315e-09,8.151063e-09,1.0188829e-09,-4.0755315e-09,0.0,1.2109949e-15,0.0,1.6302126e-08,0.0,1.6302126e-08,1.6302126e-08,-2.0377657e-09,0.0,0.0,0.0,-5.6038556e-09,1.0188829e-09,2.0377657e-08,0.52039695,0.5492535,0.49482164,0.47606158,0.4866137,0.5531677,0.53793365,0.568874,0.6034128,0.6181541,0.6323332,0.6132557,-0.04157793513148519,0.007666783413168625,-0.04078693518566378,0.010501633087793536,0.007995418192624452,0.00357599644553572,4
0.0861545138888889,0.006246914,3.7370625,[187.5],2766.505200348319,2034.097449058601,16.17512071511696,0.2754249,121.82101,-585.1876,39.973873,-1.1075649,10.89068,-2.2085617,-4.901698,-9.424121,-15.780362,-7.713168,-0.9820438,-5.6072993,0.0738037,-7.824315,4.8906376e-08,6.52085e-08,-3.260425e-08,-8.151063e-09,1.6302126e-08,0.0,-1.2226594e-08,-1.6302126e-08,0.0,0.0,0.0,-8.151063e-09,0.0,-3.260425e-08,0.0,3.260425e-08,4.0755315e-09,8.151063e-09,0.0,-2.0377657e-09,0.0,4.0755315e-09,-4.0755315e-09,1.2226594e-08,-8.151063e-09,1.6302126e-08,0.5219258,0.5224967,0.5198743,0.53006357,0.51386756,0.50578964,0.54366755,0.5565233,0.54617083,0.54174227,0.6182043,0.6019504,-0.05165384607149481,0.025954013125569025,0.059256524074440216,-0.008841536174982378,0.003215545756916684,0.03022225398836965,4
