pitch_mean,pitch_std,rms_mean,zcr_mean,tempo,spectral_centroid_mean,spectral_rolloff_mean,chroma_mean,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,tonnetz_1_mean,tonnetz_2_mean,tonnetz_3_mean,tonnetz_4_mean,tonnetz_5_mean,tonnetz_6_mean,tonnetz_1_std,tonnetz_2_std,tonnetz_3_std,tonnetz_4_std,tonnetz_5_std,tonnetz_6_std,mfcc_1_mean,mfcc_1_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta2_mfcc_1_mean,delta2_mfcc_1_std,mfcc_2_mean,mfcc_2_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta2_mfcc_2_mean,delta2_mfcc_2_std,mfcc_3_mean,mfcc_3_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta2_mfcc_3_mean,delta2_mfcc_3_std,mfcc_4_mean,mfcc_4_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta2_mfcc_4_mean,delta2_mfcc_4_std,mfcc_5_mean,mfcc_5_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta2_mfcc_5_mean,delta2_mfcc_5_std,mfcc_6_mean,mfcc_6_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta2_mfcc_6_mean,delta2_mfcc_6_std,mfcc_7_mean,mfcc_7_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta2_mfcc_7_mean,delta2_mfcc_7_std,mfcc_8_mean,mfcc_8_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta2_mfcc_8_mean,delta2_mfcc_8_std,mfcc_9_mean,mfcc_9_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta2_mfcc_9_mean,delta2_mfcc_9_std,mfcc_10_mean,mfcc_10_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta2_mfcc_10_mean,delta2_mfcc_10_std,mfcc_11_mean,mfcc_11_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta2_mfcc_11_mean,delta2_mfcc_11_std,mfcc_12_mean,mfcc_12_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta2_mfcc_12_mean,delta2_mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_13_mean,delta_mfcc_13_std,delta2_mfcc_13_mean,delta2_mfcc_13_std,emotion,speaker
496.7687034246418,100.23403422762188,0.0101753855,0.2806385869565217,133.92857142857142,2304.32514420186,4137.703804347826,0.3139438,17.29833250550639,19.027663977241996,19.610060662491485,17.8785870277089,18.503506721536542,18.298476217863016,22.264089790856747,4.980130065082456,7.186226069707356,6.267575831678545,5.7407304830572805,4.2271099253297795,4.1238466679825745,7.136796285365334,-0.04346777400699735,0.03425450518848574,-0.028003421369130695,0.02874761942126129,0.003533060638092943,0.02633907482453181,0.08095873134498535,0.0670521365925483,0.1294408913917652,0.12304922907746332,0.050385325983492275,0.04281994425401771,-547.92505,209.61356,0.0044351993,20.634531,0.00042298983,10.150844,26.598675,42.790066,0.00627148,6.7909694,0.0005984253,4.5087643,-14.862058,30.693897,0.006270083,5.9930544,0.0005982772,4.082479,2.9883323,23.402536,0.006267685,5.049479,0.0005980079,2.9435246,-15.948635,24.530144,0.0062643746,4.21291,0.00059765275,2.407341,-7.0955806,18.277754,0.006260153,3.934188,0.0005973062,2.3187425,-12.155746,20.967325,0.0062549585,3.894508,0.0005968033,2.0443347,-2.899672,11.166788,0.0062488276,2.0856135,0.00059622905,1.2152826,-5.915537,11.114597,0.0062417886,1.7329656,0.0005955502,1.1974547,-5.7053213,10.000879,0.0062337406,1.5665693,0.0005947936,0.9754078,-5.956,11.253599,0.0062247966,1.9267341,0.0005939117,1.1794689,-7.9971423,13.715189,0.006214893,2.250211,0.0005929835,1.2194253,-3.030985,8.797806,0.0062040687,1.2257125,0.00059194484,0.92734724,happy,14
175.2701730894375,50.71121562299403,0.006461079,0.17709263392857144,125.0,1967.6152303371673,4094.717261904762,0.54813594,22.86674916341256,13.87516513807569,16.744897528754667,15.951787079759107,16.056603192060383,18.541545736830926,19.08648871271402,7.0702678554583915,4.995594401391608,5.026549448471023,4.194324800435721,3.3978288681661337,5.89450963539193,6.011270013567291,-0.003730892533708063,0.025781626412712276,-0.027948573231697513,-0.02136452073852263,0.007088900637334745,0.0014923038138520694,0.06168549894414459,0.054084338910522806,0.06275855289249997,0.09235739549141439,0.03587790152297025,0.032475863156391095,-584.01135,192.76614,0.57133514,17.857618,0.40394664,7.800684,62.76737,55.5302,0.40912208,6.00995,0.24105006,2.9477878,-7.609422,36.2342,0.22304286,4.7649803,0.088396825,3.2211657,20.613314,17.49438,0.09520833,3.2685578,0.011944221,2.0356877,2.118189,20.696411,0.07740555,4.0255136,0.0057239626,2.412639,-0.6021624,16.096745,0.06692465,2.5201669,0.0045811576,1.7266113,2.3350537,13.439792,0.018889582,2.8220654,-0.028079258,1.7906233,-5.348073,18.310715,0.047213487,2.3845215,-0.006147396,1.207453,-0.35304365,11.799168,-0.014607567,1.9305971,-0.049147766,1.0882416,1.7419938,11.8599415,0.048360385,2.362254,-0.0073150857,1.5173185,2.8624153,9.681643,-0.017654173,1.8930305,-0.05549056,1.0761511,0.54384845,8.879435,0.0473874,1.2229751,-0.011007096,0.76354355,0.5290753,9.840016,-0.014527137,1.0357897,-0.055490363,0.56676984,happy,15
352.94359015656767,92.06424540928428,0.008265445,0.38930027173913045,133.92857142857142,2904.3413863003307,5282.404891304348,0.40071926,17.801747361669236,16.03661196137595,17.95387653266155,17.57345460218552,17.578416358050553,17.191928418627803,21.383006187757832,6.0643167683256225,6.1377690152029984,5.7742878243784554,4.921788742658007,4.986003179342921,4.086565157927055,7.7268466587711115,-0.015332529150682834,0.026993715691034266,-0.01806569298648362,0.021987286339634926,-0.0034143599385335326,0.01908891474949604,0.09953086414016714,0.06977939004161823,0.1449989257756769,0.10792728915187194,0.03353413932044366,0.052875304704178214,-556.8643,184.26637,-0.12604663,17.045845,0.08052001,7.6712623,33.219967,52.138573,0.0415048,7.545152,0.05775829,4.614724,-5.2082973,31.694323,0.08021943,6.96582,0.025279982,3.7580657,10.427746,20.862806,-0.009014355,4.3624625,0.044291224,2.5342362,-6.8258405,22.217972,0.012611268,3.9584217,0.03518034,2.63275,-8.452132,20.24573,0.09591381,3.868699,-0.0071043554,1.8414842,-10.955362,17.090418,0.12444345,2.9316516,-0.026847186,1.6919161,-2.938833,13.024308,0.008400817,2.4992144,0.0077981297,1.4304255,-1.3022591,9.499388,0.031885408,1.904858,0.009974664,1.0611732,-7.8238626,13.237222,0.036434148,2.2025645,-0.0051558972,1.4728065,-3.4636211,8.102072,0.008297529,1.1312722,0.0018349355,0.8677135,0.25661036,7.9115753,-0.029808385,1.5691974,0.0207694,1.2646415,-5.801098,9.813483,-0.03261624,1.6708983,0.019881194,1.1365366,happy,16
254.60818531371487,46.837056815443304,0.0076610865,0.16232052364864866,133.92857142857142,2081.1263803469387,4296.38231981982,0.44951674,22.06407220759232,15.16521191058285,18.538785532424242,17.921234076474867,17.547185347684323,18.271178220225913,20.792346166256877,6.2173032528843075,5.681506446367987,5.416290237572694,4.6969066975084015,2.5144157827508096,3.6929849588969965,6.382307740589676,-0.051510713316281036,0.014579566673390719,-0.024373203004199092,-0.01826002570456534,0.021545743954796408,-0.005526532928736135,0.06372633538444972,0.07657018053147391,0.1292906453761027,0.08033851574914197,0.03950126796676791,0.038926997349341345,-567.4175,168.02266,-0.41759667,16.257956,-0.082459606,6.4300737,51.526333,53.62467,-0.05703591,6.2688103,0.07654785,3.2953672,-2.1123574,23.937431,0.30385536,4.2051187,0.094056204,3.0674176,18.589437,19.265429,0.01910693,4.470683,-0.025994537,2.722733,7.016545,22.013638,-0.10209225,4.6817946,0.046424575,2.8373752,6.4991994,10.941059,-0.063053034,2.31437,0.031608656,1.4609501,-5.9275975,13.517237,0.13682558,2.632925,0.02495951,1.3155682,-8.095731,12.87063,0.07986942,1.7225436,0.03640938,1.1541449,4.4938235,16.329794,-0.1708594,2.52197,0.009236067,1.1058457,2.2197537,12.66848,-0.10019941,1.7826049,-0.007402274,1.2471986,-6.0142794,14.422764,0.105540074,2.5632312,0.015005091,1.0800923,5.993699,8.174087,0.03638728,1.7720308,-0.014907254,0.8879855,-2.4611046,12.60143,-0.08036014,1.405278,-0.023346836,0.7484022,happy,17
624.6695108044297,318.14916485086053,0.004970995,0.36015348614386794,133.92857142857142,3041.688490197001,5252.211084905661,0.3119434,19.49336348326414,15.759392135878935,17.701060539608463,16.286231139594538,16.901298604542283,17.538081555602947,20.337854439726215,4.335090575894767,6.309011894624535,7.171230657010619,3.892551632117406,3.768629894934219,4.1715995171822815,5.539697621215826,-0.005322386216875188,0.03237653966423583,0.016796332783996632,0.02585139292520695,-0.002895037702531938,0.004894158249404669,0.06458992557735538,0.0685779625573501,0.10279411796956263,0.1163896228121483,0.03835939616811588,0.037423222498989814,-618.71655,192.8948,0.008683495,17.91951,0.0064608376,6.626768,37.306606,48.90485,0.010340611,5.2571754,0.0011043474,3.1900425,-15.201506,34.775364,0.012227962,6.459285,0.009097624,3.7454383,9.951042,19.587053,0.010194069,4.274184,0.0010485962,2.462644,-8.455762,19.5509,0.012071895,2.4127371,0.008978377,1.3922894,-5.975633,14.830284,0.009903237,3.4015932,0.000939309,1.8667233,-16.835323,17.904839,0.011813977,2.457185,0.0087832045,1.5732694,-10.226172,17.22678,0.009472364,2.7739563,0.00078044593,1.5515723,-0.4075318,11.369499,0.011457749,2.0315723,0.008517507,1.4411113,-3.8065295,10.6064625,0.0089076795,2.0616066,0.000577911,1.3665428,-8.302383,12.00804,0.01100704,1.5414339,0.008188214,0.92874646,-3.8545558,12.180222,0.008217242,1.8309406,0.0003391428,1.1858203,0.9559576,6.560665,0.010467788,1.1699986,0.0078041395,0.7290255,happy,18
239.55812154699342,38.27016830637509,0.004335897,0.13266938308189655,133.92857142857142,2085.3906256323667,4355.940193965517,0.48061085,24.945764738731068,14.91166158630189,17.416001422857576,16.161537168692103,17.301699147741385,16.75265433287122,20.114003907803728,4.30041717430744,4.768842814130465,5.951481860376105,3.641601043630789,3.7582885311662717,3.19771378487024,5.904816211317533,0.0006545616203198029,0.055804329326146714,-0.02617715981564178,0.014799220535646763,-0.007353078412637036,0.008738836919856777,0.04515147834811919,0.056645007086029965,0.08128920674127153,0.0684382289886837,0.024565841135315496,0.02782106183401693,-602.6297,188.97218,0.0081019625,21.852407,-0.009510594,10.7314205,59.5298,51.581657,0.035598427,5.3751564,-0.009883009,3.636818,8.528559,26.132215,0.027188083,5.4871845,-0.01894566,3.6756303,14.152726,23.257921,0.0522428,5.34283,-0.01834303,3.030213,4.705773,24.79809,0.040084764,5.221482,-0.029361956,2.8723385,8.185993,16.62729,0.04791862,3.1834002,-0.021333842,2.0662718,-8.316689,21.524574,0.029563406,4.107729,-0.02604006,2.0346112,-2.746913,14.340164,0.05794397,1.6898415,-0.026294757,1.3109512,-7.474204,19.660408,0.046178967,2.3597524,-0.036120605,1.2274879,5.6314735,12.41556,0.05391066,2.8458369,-0.029954178,1.7049001,-10.320551,17.5945,0.026043892,2.0575757,-0.026460934,1.1367593,2.1598797,8.094536,0.038068153,1.3258513,-0.013337111,0.805843,-1.9983895,11.36491,0.02307986,1.6749374,-0.01918777,0.9105906,happy,19
354.7628354728167,124.9202504086093,0.0049001332,0.2281073208512931,125.0,1984.8705228122149,3864.0894396551726,0.29636878,20.132618805695767,20.056501224563586,21.215087239019184,19.146433918147295,19.120951654113668,18.76485632577102,20.47791808507177,4.5778202817401645,8.067667493139881,7.364746482887413,5.352417020722695,3.8654405986856673,4.20657689176646,5.2824975315984695,-0.04264374738725119,0.04121956776490263,-0.02805855188213715,0.010273340326765572,-0.0005834275228742226,0.003966192755013217,0.08491443693494277,0.1057840569245399,0.15022149821616224,0.16189465622196836,0.05895240777014096,0.053594692955781835,-621.14844,198.25198,0.015648883,18.012922,0.0002990031,8.096423,30.102114,36.212254,-0.007895848,4.334663,0.0013117944,2.213073,-16.303453,31.848701,0.02957749,6.2503724,-0.0026142648,3.7609649,3.9745164,20.091015,-7.905682e-05,4.256721,-0.0013319767,2.2498195,-17.347103,30.655281,0.031290203,5.3475776,-0.0018269402,2.7467005,-4.241446,16.116158,-0.0025429705,3.5052211,0.0019537418,1.700983,-16.593496,21.021742,0.02934937,3.0986886,0.0005413777,1.665561,-7.814988,9.995192,-0.000546795,1.529501,0.0011378408,1.0245091,-9.766851,16.032167,0.030973993,1.9958303,-0.0016478688,1.0019234,-3.319537,9.105958,-0.0021244688,1.7708769,0.00062649173,0.9471636,-5.50751,11.738843,0.02454227,1.8284119,0.0007268485,1.041146,-5.6973248,11.503583,-0.0071570966,1.7507863,0.0032381585,0.9285227,-0.37958494,9.329369,0.02348566,1.9986764,0.0009438266,1.1507149,happy,20
146.80461116590863,57.41280889565157,0.008299325,0.3192005317752101,125.0,2490.04285802131,4728.203781512605,0.41559106,22.316286124286922,14.389320611898034,18.23400148343923,16.009489027448783,16.697700855336024,18.835215400881903,20.20796575198577,6.895747310839326,6.2326659091376495,6.458805005059115,4.052800547477605,3.424588327197366,5.294413217656698,6.7014995468831735,-0.029151423445511984,0.015852019675125565,-0.015873131428321356,-0.06660812477260375,0.017833958973321587,-0.016199380670040123,0.10552004823142676,0.09637756064130375,0.07616365226316335,0.13921526465333023,0.03936476034437895,0.048181654103252126,-555.1889,187.55371,0.010877882,18.371458,-0.0026675581,8.367196,58.32987,63.48565,0.015353271,6.687217,-0.0037537254,4.567555,-9.638799,35.376217,0.014466727,6.770405,-0.003874889,4.655037,22.559824,24.088003,0.013560162,4.335801,-0.0039529926,2.2881129,0.90335315,20.104664,0.01187687,4.4653707,-0.0041583655,2.591968,-5.0855737,16.012547,0.01028226,3.2482789,-0.0043028686,2.1310742,-1.6764425,13.951695,0.008055303,2.7940607,-0.0045491806,1.8998944,-12.035296,17.874617,0.0060722213,2.3899422,-0.004705621,1.2679906,-0.758849,12.841597,0.003636572,2.1915927,-0.004927097,1.3260301,0.6649228,11.944179,0.0016145232,2.6792479,-0.0050213654,1.180309,-6.8542457,12.59417,-0.00067913247,2.4296906,-0.0051378505,1.3741912,2.8292522,6.6943865,-0.0024096824,1.1660088,-0.0050889025,0.87611574,-1.1357661,8.761994,-0.0042621284,1.3658197,-0.0050228233,0.6299654,happy,21
550.4657086716215,344.36728459471226,0.003827405,0.35648148148148145,133.92857142857142,2870.3461853188287,5036.024305555556,0.33233845,22.97528763157972,16.55643133659889,17.695688560653736,16.911943207873723,17.61039851163682,17.11403422297618,20.983877324915902,7.0877343211462245,6.63822246515052,6.5129277506090135,4.647866225930792,4.539129451092727,3.5848018680455547,6.550160360766571,0.010797142077084779,-0.012222157526264842,-0.03909358624110259,-0.04697063804983597,0.0019711932254292924,-0.005409119285306733,0.0684049411404796,0.06364521765849772,0.12320765690747959,0.11508786343095118,0.03313743724559735,0.04353025014074479,-630.0255,189.10507,-0.0062331115,17.068773,-0.009740383,7.4743795,40.42302,46.121315,-0.0147821065,5.885401,-0.004158687,3.1051307,-18.001837,33.74236,-0.008301906,6.326041,-0.01344717,4.068622,3.9875777,22.270058,-0.01372679,4.999724,-0.003615281,3.2446527,-0.794817,16.74118,-0.0068234326,3.1044707,-0.01251298,2.0171564,-12.205519,17.43724,-0.011735406,2.6659372,-0.002615954,1.6266931,-12.192595,17.988192,-0.004550966,3.0352945,-0.011103361,1.7689008,-13.6449175,17.554949,-0.009025591,2.1806407,-0.001312364,1.2344625,-1.3781737,15.652745,-0.0017368525,2.775626,-0.009399902,1.4187568,-5.7903066,11.273768,-0.0058766953,1.9763073,0.000119227814,1.2350695,-7.2055554,11.714759,0.001326912,1.7229747,-0.0075901593,0.9349283,-1.3065549,9.952313,-0.00258625,1.5104325,0.0015214748,0.9604968,-1.7772951,14.111837,0.004351843,2.034154,-0.0058265617,1.1260881,happy,22
601.517106943393,373.65568558039223,0.008942875,0.3933366201456311,125.0,3007.3855964801733,5391.155946601942,0.393611,21.605971390071034,14.839467785735243,17.163516551253757,16.359198023262934,16.222969652356568,17.306543078327802,20.726285999848173,6.112651089654845,6.106581337525822,6.986208350510398,4.765318674024379,3.3756947152735206,4.719006010796146,6.737364228797143,-0.0188849690721804,0.011755930230709592,-0.012132024062454328,0.006509396093851821,-0.0023665269038980977,-0.0020681852260061567,0.08287474285736184,0.057393840470552036,0.11468493794673569,0.0976820696089517,0.0247237104356362,0.03994837395965626,-570.81146,200.90465,0.0039669448,19.895266,0.0017918118,8.151653,39.468853,51.052616,0.00598517,6.850743,0.0022205093,3.1644952,-10.934591,27.974905,0.0056010825,5.0775743,0.0025329983,3.1750047,6.908592,22.50431,0.005964621,4.9755096,0.0022220674,2.957496,-1.9092312,15.701019,0.0055727297,3.4175255,0.0025328482,1.7062526,-5.9341745,15.006397,0.005923498,2.6744053,0.0022251199,1.6248815,-7.3607035,13.103948,0.005525607,2.142251,0.0025323806,1.4182019,-9.719814,16.33529,0.0058620293,2.148208,0.002229606,0.96375936,-7.5481696,15.419707,0.0054599247,2.403897,0.0025316318,1.4422722,-1.5842341,9.878862,0.005780564,2.4433734,0.0022352766,1.5690967,-6.9380713,11.050156,0.0053760745,1.6337442,0.0025303185,0.8762409,-1.1879457,9.692883,0.005679494,2.1210802,0.0022419295,1.1304101,-7.847634,14.419561,0.005274389,2.0099792,0.0025282751,1.2184585,happy,23
325.03445502525443,59.91225929699862,0.0035587787,0.2954581839139344,133.92857142857142,2459.817407905748,4436.795594262295,0.3451079,20.13673801037138,18.52056438228724,19.809253029010222,18.341511395048684,17.815786242132827,18.152249476156797,20.229522067206116,5.446344420291581,7.236240496737451,7.151134724941757,5.225855698965768,4.226698593226212,4.6690773960774985,5.638719636983257,-0.033247654939582705,0.023971550299862702,-0.029085582126024072,-0.020427901526821952,0.007191312681364928,0.0014826255568044413,0.1230924422059792,0.09577053288911248,0.13303740605737252,0.1862070856241908,0.05851725221956866,0.054718014432461895,-635.08215,189.12102,0.0683875,18.63885,-0.0066866544,7.4663353,35.41926,42.775387,0.062079147,5.3843036,-0.010861452,3.6359744,-14.506636,34.755524,0.07550927,6.7758007,-0.01017327,3.652084,5.3425093,21.992388,0.03069635,5.4716077,-0.010070439,3.1073768,-9.888848,18.26919,0.04527664,3.2898889,-0.0062326896,2.3253243,-8.438009,15.555267,0.0077506723,2.5735137,-0.0030911756,1.5244669,-10.960922,16.15174,0.027767725,2.5101879,0.0020738158,1.5461732,-8.957902,14.434233,-0.0068421303,2.4265559,0.004722869,1.1536431,-5.129178,11.28667,0.01142214,2.0260193,0.0071056033,1.1960164,-9.466803,11.08119,-0.021768758,1.4761386,0.0065582404,1.1853873,-1.2889847,8.195962,0.0020378644,1.5326217,0.006970441,1.0320714,-6.6132755,9.131372,-0.019513702,1.2032495,0.00699363,0.71571875,-4.928857,8.179474,0.009533964,1.2982821,0.008272908,0.7077757,happy,24
155.2287148622166,49.94732584563038,0.0038231863,0.38096494932432434,133.92857142857142,2960.1727576317,5240.146396396396,0.3542633,23.356169303333896,13.93826375140553,17.66199245129766,16.032302986339367,16.584961484004065,17.875952065599453,19.650128646461685,6.430768746788471,5.756697710576016,5.452868814061325,4.14117562587495,3.7374354671900685,4.430285823643384,5.305721509788705,-0.049718038433404166,0.04641270462609659,0.017060467897838473,-0.05942363171997678,0.010787658478522952,0.0064409878335659155,0.07510315957020562,0.04689669890015,0.096591897860422,0.09793291706739493,0.03142591828846105,0.034856034340054375,-640.44696,196.35484,0.012320376,17.64608,-0.004486186,8.898416,54.94479,61.90378,-0.0012492943,8.117032,0.010744488,3.8976176,0.7150889,25.484926,0.01737807,5.3947787,-0.006303494,3.6087124,12.428629,19.042007,-0.0013242782,3.473674,0.010717197,2.132753,0.549269,21.418316,0.017239315,4.7270846,-0.006183511,2.4671936,-2.2470827,12.762309,-0.0014706658,2.4204795,0.0106613645,1.8968488,-6.962782,18.279099,0.017005425,3.3454902,-0.005988061,2.0967977,-13.335599,16.1847,-0.0016817593,2.0085793,0.0105744265,1.4510735,-6.0108533,15.82045,0.016672747,2.3145409,-0.005723778,1.0567834,4.2957454,11.328188,-0.0019478038,2.3546586,0.010452993,1.5122247,-6.038499,12.277414,0.016236555,1.4428502,-0.005399372,1.2155733,3.0192559,9.580169,-0.0022565385,2.083578,0.01029276,1.2196629,-4.279352,12.013993,0.015692154,1.8466333,-0.0050255996,0.90473014,happy,1
322.93441444641724,67.0995233961119,0.006893732,0.2940860037076271,133.92857142857142,2403.024929308478,4383.275953389831,0.34733632,20.484604419205134,18.582958393034637,19.1446104551102,16.956780610445943,17.485708214292984,18.161995598112398,19.589305332729094,5.725933180706389,7.659569385378944,7.111364115323059,4.539076432356018,3.9344529607920813,5.134204387741732,6.020169062251572,-0.0163915372796919,0.024566142021808055,0.002402185217745249,0.011489161830868512,-0.003519269496058062,-0.012674163948049948,0.0681045954479407,0.11259625693293325,0.15473362527857984,0.1104977502576019,0.0555103808796614,0.0371379223664477,-588.26843,200.19185,0.0041005393,22.15377,-0.02059259,10.693919,34.131832,48.739666,0.00522207,7.0919876,-0.028416518,4.6730146,-20.582527,43.29562,0.0068465066,8.32025,-0.024901854,4.9388885,6.3731074,20.869644,0.0070974566,4.3091445,-0.020807331,2.5460906,-13.490283,24.667692,0.009345806,4.2159886,-0.01527737,2.622499,-4.192529,17.746574,0.009999241,3.4259357,-0.010635648,1.8471582,-19.217613,21.304052,0.012336723,2.9613628,-0.0058556786,1.9814439,-6.8525887,11.537085,0.012628318,1.9386417,-0.0029121744,0.9597992,-4.8271937,11.626098,0.014376311,1.8301735,-0.00048879,1.0336354,-6.5307803,8.521538,0.013932773,1.1034824,-0.00014952241,0.7683005,-5.5923514,12.751371,0.014934238,2.3424332,-0.00019332438,1.1444293,-7.675006,11.61926,0.0137320245,1.839266,-0.0016709953,1.058393,-2.181593,6.4153924,0.014327314,1.2750176,-0.0026414148,0.65739965,happy,2
268.4557361354806,21.739798938946468,0.0101678185,0.23503196022727274,133.92857142857142,2382.446680098677,4273.508522727273,0.37146744,24.442588184778348,16.1710362933727,18.88417606139517,17.95982529279511,17.891979716661442,17.543886672825067,22.75597755150276,7.415889063825186,6.282873757127723,6.068887325807123,4.706375479793313,3.930858705791737,3.299305371451541,7.356046150512747,-0.010595188516697324,-0.033548350184568546,-0.033886839402840076,-0.01700362226163851,0.0009613605129420308,0.010850670350588561,0.06633819929162726,0.08716563971396694,0.11189741341663054,0.12893456844848689,0.04095220179169808,0.04219668087165458,-516.9241,175.94223,0.01854991,17.58345,-0.16275923,8.76942,40.962566,47.82062,0.09939518,7.7476673,-0.20646161,4.629678,-7.547473,30.279676,0.10488846,5.9896193,-0.12517603,4.4909053,4.8024197,19.230848,0.01943182,3.8550382,-0.049140938,2.3148427,0.46232614,19.88786,0.009796518,4.232622,-0.012047337,2.7211905,-12.658748,18.902351,-0.0107142795,2.9535167,0.04002595,1.6984563,-19.550522,22.597887,-0.036735646,2.822291,0.08579015,1.6054945,-6.2622294,11.402398,-0.03307896,2.3022783,0.084202215,1.8770003,-16.460638,20.802633,-0.026567798,3.746579,0.06517391,1.845212,-1.8310049,8.916409,0.0031821055,1.8281226,0.04979267,1.1854233,-12.496778,13.740831,0.006113406,2.428075,0.030014439,1.3279716,-4.1511817,8.399751,-0.04072472,1.521825,0.045727924,0.9219833,-6.8216505,8.063938,-0.01776629,1.2561777,0.047954712,1.0183223,happy,3
486.27688423815164,261.3872344797495,0.0053401957,0.2736106178977273,125.0,2877.2396647196947,5292.755681818182,0.3856709,17.39075355643884,15.937226854537663,17.98031223461571,15.85591984893371,16.361234805821177,17.734254227260696,20.110543305222073,5.835819564792479,7.760110006175817,7.3861421816617066,4.91946863027187,4.6437434507809625,4.899378438512524,6.806776530276962,-0.051571409520521805,0.02799483879210119,-0.0026331869673666087,0.010590673089873605,0.013894416081681982,-0.00372646282723335,0.09265960713797118,0.07681833731809873,0.12224837671334127,0.13408215400964307,0.044550527609872624,0.04034479208645318,-609.09064,213.51859,0.049017347,20.787355,0.023599874,10.185071,38.325893,48.562187,0.059228066,6.535169,0.025417965,3.1302388,-12.405131,39.09671,0.05302594,7.672125,0.03705693,4.662982,10.860947,22.854645,0.033019405,4.123704,0.02574555,2.9244738,-11.382179,27.397554,0.024633985,4.4879203,0.028655548,2.7224362,-1.5664002,16.621891,0.0076256557,3.5103068,0.012020236,2.0683613,-12.465126,18.263842,0.0021070165,2.606232,0.01833878,1.9539142,-8.979273,13.860342,-0.012272038,2.2513735,0.010482334,1.1522262,-6.7639785,13.617179,-0.014582798,1.673086,0.021862475,1.0206122,-3.2017214,6.7012534,-0.021228774,1.150569,0.0109331235,0.6601699,-7.901374,10.344059,-0.014622463,1.3583786,0.014459174,0.97950083,-2.678788,6.4656506,-0.013853539,1.2386237,-0.00014528497,0.8040209,-3.813849,6.949763,-0.007845119,1.221797,0.007846685,0.6537365,happy,4
168.29536685170268,8.76776409668408,0.0023771198,0.26169571786556606,125.0,2754.938293495794,5222.361438679245,0.48702258,21.236836848743714,13.072916036962626,15.394954567655375,16.083165844027878,15.377410592071088,16.680186753360985,18.750239535927175,5.057979567696193,4.476418703192559,5.335501120452788,3.651553660364087,2.9947056292671044,3.6753464480476916,5.536607571578216,-0.02046140051119539,0.016042728387073064,-0.014077971478538046,-0.024583249967897212,0.010977370473466787,-0.007626359368551376,0.05837010685674889,0.06528911146401829,0.08434430669104127,0.09634550342658496,0.026116122336111155,0.030556761599149843,-672.03253,193.48906,-0.002069893,18.83396,-0.020746415,8.12909,50.977974,62.60094,-0.024985002,10.088959,-0.00025300597,4.46109,8.505363,22.942383,-0.010032886,4.8222904,-0.02463115,3.525156,16.658405,18.91744,-0.026987184,3.46094,0.0025603804,2.5499058,2.9407797,21.318167,-0.0057105594,4.7787204,-0.024388812,2.636188,1.3988372,14.970974,-0.024034707,3.2174363,0.0040779575,2.0183158,-3.3318539,18.504698,-0.011308195,2.972042,-0.0194016,1.9371125,-4.0718365,13.808292,-0.026254686,2.0045967,0.005398159,1.4477588,-0.71812946,12.884003,-0.0069251847,1.7439005,-0.021182515,1.2684374,3.1005652,9.033226,-0.016284196,1.6641387,0.004279555,1.2772222,-1.4289323,11.016614,-0.0059235888,1.4011143,-0.016124496,1.0008652,-0.7330617,8.99975,-0.017990392,1.5562794,0.0069770264,0.8479998,-0.909172,9.30889,-0.0059584817,1.0836432,-0.018305285,0.6435505,happy,5
