pitch_mean,pitch_std,energy_mean,zcr_mean,spectral_centroid_mean,spectral_rolloff_mean,chroma_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
66.18103913247907,1.4094695096776453,0.002051211,0.05152541534810127,6340.198382246475,11378.57990506329,0.5639656,-735.9587,187.68947,83.71625,82.62919,8.72074,26.903605,16.973064,26.548769,1.3004173,11.672387,16.308208,17.852455,-2.9989035,12.928086,8.180384,11.110773,-9.681773,14.561471,1.4794086,8.981866,-8.105539,13.170051,-3.214418,9.152636,3.27963,10.215397
67.4662764789637,5.038877768000345,0.0020813276,0.051087724401595744,6481.998136586812,11526.387965425532,0.58841205,-724.8058,178.39545,83.05965,84.47259,0.8636634,22.959845,13.715781,27.828926,5.3935223,10.903614,15.342071,17.81494,-3.8907716,12.475336,6.682707,10.498131,-9.109154,12.94525,-2.3108945,8.727646,-7.557554,11.777466,-2.6653075,8.234329,4.4087005,9.604495
71.67854247889912,6.314746069350534,0.004056211,0.05570150738113497,6697.877340105959,12494.560007668711,0.597833,-679.53876,167.63354,78.69846,81.86429,0.6677377,22.317526,10.390019,20.465607,5.2070203,16.059229,11.5252285,18.282974,-7.0435305,17.109539,2.0349185,9.520776,-6.769452,12.58397,-3.4523165,8.608952,-8.604058,13.864192,-2.1430967,8.772295,2.153603,9.80026
72.30837098818375,5.924195419794763,0.004627866,0.039031046299846626,6308.368223553758,11824.074961656443,0.5978683,-658.3063,155.98604,78.063484,82.65511,-0.78696334,23.969797,10.139038,19.598644,8.304726,16.339994,12.286282,17.562168,-4.871698,17.876432,0.5241583,10.842887,-5.5969224,11.671322,-3.2145643,9.220687,-9.875024,15.775257,-1.7062539,9.188401,3.7575343,7.7202277
68.238024660258,3.564115589816285,0.0036503486,0.048661932887801206,6667.926847169117,12287.603539156626,0.57352054,-693.60925,168.46046,77.67328,84.21064,2.3561034,20.50136,12.037887,23.923416,5.2729096,12.207567,9.537619,17.13067,-5.2778487,17.757534,3.814017,9.665414,-8.2640085,13.95254,-3.2064865,9.349864,-11.793282,16.295015,-2.4545705,8.735534,4.334239,10.133971
66.68021677136818,2.724404735085656,0.0036507975,0.05662799703663793,6596.172435081965,12294.450431034482,0.5714745,-683.93146,176.34175,74.13294,82.16912,1.0578566,21.762096,17.886679,25.912731,6.339445,15.254892,11.593822,17.938967,-5.891603,18.277199,6.8250275,10.7202015,-6.5876675,14.364214,-1.8747079,8.8471365,-10.63755,17.392427,-2.1259463,8.819413,2.7909563,10.49946
93.31394660895319,16.609045165260895,0.006117453,0.06302224864130435,6411.788635957509,12149.116847826086,0.52817655,-627.4205,163.59665,67.704384,73.95537,-6.669489,24.530365,9.967615,18.560951,-3.0760913,17.517097,7.208737,18.55877,-5.0634565,17.065226,-2.993555,12.65807,-10.524828,14.815021,-4.9895763,9.192745,-8.107446,11.024978,-8.362473,12.723787,0.3314784,7.820082
92.75781942821327,13.03178126609112,0.0077350195,0.05315822030791789,5270.077517266869,10658.701429618768,0.5120772,-591.9702,146.69246,72.971,73.35825,-6.905822,24.793226,4.645147,16.101175,0.41286418,15.313575,8.77231,17.476955,-4.1541224,15.355303,-3.5272965,12.404768,-8.41551,11.886048,-5.53817,11.356199,-10.657866,15.643851,-7.126158,15.3211565,4.071781,8.188614
83.33258920208007,10.246293291800196,0.010461957,0.0670383762668919,5571.829219140869,10670.523648648648,0.50444514,-554.2307,160.64427,70.283676,74.18356,-10.080169,22.923765,11.619575,24.505974,-1.2718134,15.763019,10.0290985,18.6975,-6.932471,20.387194,-0.29826084,10.332825,-9.178951,12.714534,-6.3009877,12.18773,-12.87689,16.60009,-5.181731,11.31109,3.789686,10.754865
80.95652098699533,9.484047203312148,0.009871895,0.059488492398648646,6222.558537890443,11516.680743243243,0.5390321,-568.1388,167.94748,70.80917,77.56778,-8.760222,23.06055,11.967098,23.183842,-2.9723804,18.205359,10.001248,18.821402,-8.551405,19.716246,0.02781801,10.987712,-9.052507,14.4268055,-6.328847,10.543929,-12.138224,15.646054,-7.093578,11.440736,1.7016895,9.087113
66.78773184944885,2.209147959883922,0.0020295018,0.03940700954861111,6355.887480300236,11777.799479166666,0.57361054,-715.8727,151.63852,74.985306,79.004196,2.9195237,17.556345,11.441712,22.890228,6.960729,12.670656,13.466071,19.030014,-6.72605,15.274146,4.7315598,9.8893795,-6.0603504,12.500269,-5.0608444,8.457848,-7.6180463,10.6947155,-3.5482144,7.12158,-1.2796026,8.538816
67.69924799309248,3.443347413732168,0.0019012076,0.04294980177238806,6610.435405112448,12477.565298507463,0.5823301,-732.4854,162.58658,80.96551,81.53423,3.486698,23.930344,13.03123,23.097816,8.979398,14.11398,14.10794,18.02267,-4.78729,16.827793,6.040529,9.205723,-4.208775,11.962805,-5.16262,9.132701,-7.1502514,9.262382,-4.6642747,7.7973905,-0.3132725,7.5055976
90.37412133019791,19.510266359840944,0.0016949223,0.029216731572948327,6739.503739203785,11920.925151975684,0.5986525,-766.6507,172.50626,73.99263,89.24589,2.4763808,17.309732,10.077652,24.160152,7.928804,12.075716,11.792142,16.821232,-5.2503986,15.043642,4.0385647,8.963077,-4.807725,10.8765,-4.9669833,9.277768,-7.7130537,11.746359,-2.5745971,8.013553,0.20226555,6.3563685
78.72403635879554,14.432202627104482,0.002220619,0.0407498516613924,7106.008408922401,12793.611550632912,0.59845406,-736.81494,163.89693,70.96664,85.43252,4.8449197,21.49723,13.2525215,26.060715,7.9328127,13.99654,11.802074,15.846298,-4.9299836,14.844779,6.692443,10.216019,-3.7731938,10.466196,-5.046368,9.100104,-8.592158,14.475227,-2.9672074,7.3482566,-0.14794534,8.229922
65.7854503887305,1.4187954137772325,0.0027989103,0.04405746673669468,6343.886846569586,11843.159138655463,0.59246904,-704.1285,157.46622,77.837975,84.5584,5.096841,23.954493,14.805322,23.418882,8.49169,14.546946,14.999448,17.980968,-6.490629,17.327137,5.851003,8.837711,-5.3327923,12.1708,-4.5298414,9.944682,-6.2781534,11.710729,-1.552901,8.800607,0.5103896,8.115781
80.64330575192811,15.799897543081348,0.004511432,0.042810198904454026,6780.322651442226,12355.334051724138,0.5618325,-652.2412,153.07811,69.28093,82.55512,-3.6923711,19.86567,11.728851,23.95136,3.0127633,13.222674,11.101811,17.211123,-6.1069927,15.571563,-1.5688689,10.434839,-6.384501,11.338425,-5.752694,9.778486,-10.740143,14.179466,-4.3840003,8.180212,1.1800429,7.7044086
71.50030771680137,6.797905048962269,0.0048372704,0.042160512375356125,6725.494838972653,12357.371794871795,0.5767765,-650.43463,160.2609,71.005745,86.12572,-1.6740127,21.018295,11.137108,22.952799,6.426337,12.581113,11.243234,17.548231,-6.4243813,15.925152,1.0434883,9.420028,-7.5295334,14.034033,-6.578289,11.195822,-13.766916,18.163126,-3.7808657,7.650508,1.1671071,6.9674478
69.07135819353809,4.9227240868526865,0.0058990936,0.04164997329059829,6896.716930820243,12508.21314102564,0.58456296,-636.48676,176.49133,70.95319,83.93408,-4.674072,20.43427,14.9717245,22.711124,3.3033524,13.5621195,11.239858,16.447836,-7.639233,17.224329,1.0996048,8.757441,-7.3877835,14.755508,-5.9723315,11.074847,-11.932848,16.934515,-3.008971,7.561366,1.6879239,8.613562
78.25470889370729,17.43690687670105,0.008106401,0.06889339058195593,6134.619096573832,11312.629132231405,0.521444,-578.98865,166.031,62.405315,70.75267,-8.723745,24.095926,13.807444,27.584038,1.7894553,17.575256,6.853797,16.814789,-6.7793736,18.646269,1.6812309,11.623795,-3.129483,10.600474,-0.87246543,7.986681,-9.711343,13.824288,-3.9222546,9.532379,1.1898443,8.962106
92.23949821687751,23.144986923584657,0.009117907,0.0704075168918919,6352.360298944932,11747.508445945947,0.5278211,-558.0903,167.9359,60.273037,68.77164,-9.1174965,23.92051,13.649889,26.763645,-2.485257,21.137053,6.0296597,17.671328,-7.8237543,17.80345,0.5218871,11.812892,-7.946145,13.925534,-5.875875,10.298192,-9.344623,11.991077,-5.446145,10.050976,-1.7070967,8.615207
79.1736747273738,12.466439767026012,0.0066069933,0.0606938046162614,6690.33947417556,12698.067059270517,0.57046664,-595.0243,154.31287,58.63152,76.06538,-2.327618,21.671701,13.655265,27.484959,2.5868275,14.537465,7.25531,17.305702,-6.0467424,17.597366,2.112173,10.004113,-5.7803307,11.485851,-4.3421254,9.235767,-9.432347,14.838966,-3.4377162,8.666776,-0.095187135,8.50134
76.60929205931554,13.510262582295779,0.010389194,0.07504368100071225,5977.956258599572,11529.313568376068,0.5254563,-557.4183,160.84914,59.952057,78.59338,-3.6888146,22.742868,12.916796,27.39709,-0.0137892505,15.29512,8.49737,17.107548,-7.3896723,20.025562,1.7407537,10.460916,-4.216524,11.658637,-5.3085866,9.89482,-10.202172,15.427641,-4.5308475,9.584939,0.68083227,10.916089
133.939045510747,41.17341794256685,0.051100224,0.08750253652597402,5623.7100622096,10777.11038961039,0.5021427,-382.96606,167.39006,53.877857,50.591385,-23.295197,31.312841,4.5904512,17.736538,-9.281444,19.28355,-0.87772375,19.624275,-10.370431,20.157421,-2.3168542,10.561073,-15.354205,16.608755,-8.7570095,10.009321,-11.345288,12.704306,-7.9053793,10.648365,-5.038463,10.86535
110.04565895953205,24.027181917113243,0.031457525,0.11394340701219512,5012.160489587624,10093.788109756097,0.41348293,-398.33093,139.54742,52.28169,59.009354,-28.397718,33.867123,12.267398,18.565918,-10.859696,20.982191,3.720289,20.106678,-12.748709,18.822416,-1.972765,13.275829,-11.157867,15.5457325,-6.1966987,8.599375,-13.095329,12.256207,-9.452902,11.5277605,-1.8068534,11.0863495
111.88822285150805,25.975760084920356,0.03165411,0.12269450708762887,5104.580589511714,9799.230831185567,0.48772565,-433.96576,171.29642,53.986023,61.958454,-22.437214,27.367237,10.337307,24.177557,-7.014483,15.479217,4.446643,16.952545,-9.936925,23.181225,-1.8927361,11.923273,-10.486032,12.228783,-7.3606796,10.97026,-12.758347,14.186788,-6.5644193,10.033639,-1.5250014,9.643172
152.806865975558,40.254282986162416,0.08850297,0.12785943120503598,5177.487547068495,10112.522482014389,0.42685428,-338.97913,183.47365,44.90493,52.412292,-24.296865,29.512175,3.9212265,16.907059,-13.2807255,19.870163,1.4560022,18.682655,-13.051088,21.74458,-4.972659,11.29824,-16.886797,17.05728,-7.3687496,9.574663,-14.381403,14.121588,-8.851163,10.684612,-2.0966728,10.004983
115.46011931170584,75.86083305379847,0.0056743654,0.05884284420289855,5823.188495953553,11950.611413043478,0.5623183,-620.86926,159.83867,72.92555,72.45807,3.0696373,21.80836,15.845615,18.594463,5.0054407,13.739721,15.862975,18.688534,-6.974336,16.041964,2.558235,8.761508,-6.399506,12.481337,-6.2472754,10.901201,-8.1957035,13.649221,-2.013455,9.205564,0.49049407,9.19084
102.36947923532702,56.46375465363625,0.005428494,0.060051434200879765,5983.587592053661,12174.5784457478,0.5075655,-635.4471,162.61884,72.67471,76.854485,-2.951787,20.719572,10.282644,18.80352,2.1318831,12.237061,12.7642765,17.461327,-7.8575134,17.698532,0.48864105,7.09031,-9.560815,13.617433,-9.200944,11.535968,-11.435256,14.5902,-3.8575091,9.298445,0.2552432,8.445752
74.50734801030855,15.106441139541884,0.0047868155,0.05215387964396285,5638.860306391719,11384.021865325078,0.60204375,-646.4345,163.84659,74.19784,76.49653,4.969642,22.53404,20.310244,23.33498,7.6789846,15.91197,16.816557,17.3774,-2.4131546,15.707127,6.36743,9.610505,-4.006638,15.257634,-2.782018,11.166846,-5.332043,14.955824,0.04226604,8.643806,2.0338452,10.201379
68.00419779443344,3.8664301187041104,0.00442941,0.05543114673132184,6081.34410776768,11645.474137931034,0.5725839,-648.97406,170.24644,78.302345,81.55644,-1.7424381,21.318987,14.431587,23.03669,6.241876,12.121221,14.4565525,18.245974,-5.611793,13.795437,4.6549683,9.313724,-8.24646,12.243021,-6.148351,9.508475,-7.476689,13.849639,-0.21183343,7.686107,0.5937343,9.55558
118.7339852147028,48.18865178324322,0.015618024,0.09176259142287234,4306.2914200527575,8858.92619680851,0.4680969,-474.58643,137.86946,74.83671,45.259197,-14.510592,24.640053,9.21777,18.455677,-4.863628,16.536833,11.183942,16.58612,-1.2733642,16.650854,3.74777,10.799827,-9.133905,11.187145,-9.742281,9.646766,-9.53531,12.0977,-3.4553618,9.778383,3.30271,9.720399
118.74856440661509,14.699008650213822,0.021316655,0.08150984414258794,4209.249974629176,9005.18216080402,0.4106341,-433.3269,119.543724,61.518326,45.551464,-13.174423,24.213533,0.06451048,16.518862,-7.5669017,16.652092,10.038398,16.174068,-4.907188,15.056822,-2.5612373,10.384843,-12.315669,12.123852,-12.537487,11.4557,-11.446819,12.69057,-8.186242,11.0384245,-1.3809906,7.7797394
115.00870279502308,19.558224451463534,0.035744805,0.10488228887399464,4617.094882175968,9458.947721179624,0.4345024,-400.78815,137.66176,62.260452,49.4399,-16.549139,28.34852,5.909251,18.857721,-9.460677,18.918703,5.0568066,18.036234,-7.2992,21.958189,0.83104795,12.918047,-14.260063,11.789668,-13.714011,10.842371,-12.319691,12.923588,-9.456751,12.033009,-2.0069785,8.181614
198.52688275613744,217.14746814695343,0.024112962,0.08120277279713115,4062.74223310518,8060.642930327869,0.43007696,-452.25665,143.54509,64.263695,55.08703,-13.6770115,26.95361,5.033825,18.734924,-7.836293,17.087658,9.111504,16.57822,-4.4770555,17.553892,-1.2374463,11.96323,-15.050168,12.371233,-9.26992,11.943383,-12.923943,13.782283,-9.072722,12.455465,2.0990417,8.702888
92.41779679612635,29.100310099431834,0.0024997578,0.07578716856060606,5563.6173074261305,10598.398760330578,0.50759923,-681.2215,140.75467,78.88362,68.949394,0.1286749,30.656801,11.79581,27.572018,0.9876597,18.406345,13.565272,19.009365,-6.526605,16.464937,3.7329946,12.67368,-9.42451,13.79979,-3.3148096,8.036285,-10.4992075,13.034349,-4.464769,9.718021,2.7165937,9.327003
93.51457334686097,35.0943515823232,0.0028929436,0.07663347421448087,6703.208102918362,12988.60143442623,0.54847294,-653.0073,147.35283,65.54431,63.571472,1.4677504,29.522667,11.092944,26.38357,-4.3168125,15.27625,13.434915,19.637753,-7.126188,15.428449,1.5093212,12.651006,-10.470178,13.769934,-2.389424,9.003672,-11.8359375,13.855912,-3.84144,9.907816,0.7690641,10.74239
65.66378763887691,0.6911280323732386,0.0027418216,0.05326267930327869,6179.649958222614,11451.71618852459,0.560988,-700.34393,174.66599,84.596725,83.06937,5.775723,20.640337,14.642682,29.686317,3.4342349,15.6403675,12.270109,16.041185,-4.2028184,17.397667,8.19937,10.347139,-12.218773,16.117308,-3.790657,10.094441,-6.892418,10.366584,0.2040736,7.2004066,-0.9369471,9.8413725
79.01571742763606,18.749021191587843,0.0028235773,0.05229763454861111,7014.318967739666,12425.455729166666,0.58580506,-693.2808,168.4843,68.03404,84.85106,1.9750909,17.778059,11.899816,29.322388,2.2685301,13.102801,9.418974,14.267326,-4.04369,15.454019,7.1341934,9.811974,-12.038191,16.230433,-2.4839942,9.3094635,-6.6857424,10.6803465,0.20061965,7.7971497,1.3775651,9.110671
115.07370915247657,31.362113702551042,0.010924625,0.08526792620668316,5201.581538900521,10362.73978960396,0.4613124,-514.209,125.68405,61.11099,55.12152,-6.6934342,29.061611,7.119903,26.142855,-13.141234,21.854713,1.2704734,16.396896,-7.1054397,16.468393,-1.4572971,13.715877,-14.000561,14.124381,-11.953342,11.605959,-9.292231,8.796372,-6.934684,12.310748,-2.621089,11.539003
116.5915125622707,35.64727211287153,0.011843513,0.0851270799512987,5801.92088334677,11113.33198051948,0.49338776,-520.6225,139.00066,55.43349,63.28371,-12.775218,28.74822,10.560292,23.166956,-9.087996,18.503147,3.5373573,15.781447,-11.609045,17.706022,-4.7857094,9.916337,-18.184767,17.149433,-8.228541,10.458518,-6.405702,8.028505,-6.278636,12.148565,-1.595709,12.502585
91.59309355097785,19.009187174166,0.011015684,0.0703125,5887.773418558477,11678.739281002638,0.49691272,-549.6085,158.00032,59.821617,73.75764,3.9864705,30.283802,18.777025,25.065706,-10.736347,21.994823,5.5345674,18.361403,-5.5263953,15.879295,0.86579317,9.41968,-15.8455925,18.41974,-6.6470613,10.123835,-3.756177,8.121784,-5.951642,10.890203,-7.9454813,11.44752
102.11692478512624,37.81813361855107,0.0111991055,0.07352443788109755,6329.374617864478,12059.794207317073,0.5299166,-525.6453,141.11697,56.05402,68.75596,-0.5553165,25.300488,9.288038,22.667065,-6.9809046,19.226336,5.484957,15.046804,-6.4863153,17.644823,-1.6713593,8.937167,-15.754068,18.746197,-7.530371,11.7072115,-6.282212,9.867282,-4.10962,12.481656,-4.791883,13.386924
77.7815694579212,12.686225811944023,0.0029146448,0.0349639892578125,7174.304332987818,13011.767578125,0.61475,-679.2995,145.52013,64.041115,76.34805,2.5253556,21.534586,9.743006,20.030226,2.0743146,16.38311,10.626677,19.093777,-5.171599,13.756492,0.6371584,8.767012,-5.9340224,11.034241,-3.8285363,7.0875254,-6.00671,9.667192,-5.4047394,10.145323,1.9098551,7.4862103
70.76517811087679,4.710814391360003,0.0029287005,0.03130884822882736,7306.301517015775,13142.253664495114,0.6176241,-707.25446,161.57976,65.81219,83.52931,0.39867368,19.76473,8.45983,19.458424,4.743755,14.840256,11.846096,18.673532,-4.4687295,13.000437,-0.018804891,7.664196,-6.0924416,11.776964,-3.4243653,7.312743,-7.3909144,11.020317,-1.4570595,6.8743944,1.3017485,6.5312557
74.02482350350448,6.7691018887120435,0.003248996,0.04423063347138554,6719.616437819913,12311.394013554216,0.590446,-689.39404,165.93628,70.910355,82.742455,1.6139971,21.007696,13.872519,26.34487,3.8284073,12.83931,11.299436,18.475477,-6.1581707,16.196278,3.8699164,11.743351,-6.6757092,12.314691,-3.8586779,8.68533,-8.293786,12.737833,-1.8832899,7.1181946,1.6591705,9.057801
72.5581954886074,7.214432028157884,0.0037579793,0.03483497048045603,7482.65716962654,13326.0128257329,0.61674625,-698.8534,181.97993,63.96066,82.16221,-0.88586384,20.722668,11.611211,23.643785,0.27096102,13.242693,7.4793377,17.277275,-7.8976088,16.633541,2.7589517,9.954558,-6.113208,11.747129,-3.0909562,7.691046,-7.139969,11.610007,-3.486652,9.44844,0.36065277,9.730724
84.73412610401981,16.082601441496983,0.0067231325,0.035543246904024765,6704.236422384397,12433.26722136223,0.59732,-628.95764,176.86215,67.507996,77.39623,-5.0366893,22.67222,10.8200655,19.425863,0.3433469,17.421223,12.224991,19.216007,-7.1534066,18.938686,0.43669894,9.802964,-7.598815,12.853095,-3.079836,9.897071,-7.990679,13.387504,-4.641811,11.32706,3.1423318,8.1747465
89.847150139802,19.24104835505153,0.008828125,0.048409806436567164,6507.876677887089,12243.050373134329,0.5564057,-583.7002,168.86134,58.7757,69.50887,-6.3594966,21.177542,10.300801,17.534843,-1.2749367,17.377241,8.558703,17.872995,-7.9135094,17.410315,1.1394336,9.333776,-7.879967,12.749185,-4.2184925,10.535714,-8.814163,12.975019,-5.4635077,10.6718,0.46838433,6.602151
74.62524868511215,7.454337227447551,0.006753442,0.0421153709156535,6816.283410678956,12333.32541793313,0.5825236,-629.17706,190.12001,66.08909,80.26854,-7.35269,19.327406,13.902602,24.957397,-1.7103955,15.85957,10.309498,17.527107,-8.481241,17.493792,0.92026156,10.771557,-6.696085,13.591624,-6.425756,10.727237,-10.449927,14.165879,-1.7377802,6.3638597,-0.120927386,7.834086
96.37728551993858,15.464210281822735,0.009040162,0.03912293872149837,6861.162497906723,12895.205618892509,0.6034105,-610.95306,180.76996,63.78429,72.54101,-6.09838,25.079336,10.515009,18.721006,-2.8278024,19.086412,8.334166,17.59653,-5.722169,16.661247,1.0251707,8.250567,-10.117927,16.124416,-5.266946,10.181172,-8.199912,12.912539,-4.9051867,10.145916,0.6445216,8.999647
104.42077486956633,28.5448211533165,0.0033448308,0.05509845811950147,4876.754825205072,9352.456011730204,0.42539784,-675.8518,156.44794,68.959435,72.96594,-4.9626026,28.310377,5.423141,23.346712,0.60984254,15.562264,3.1607316,10.972369,-9.528844,19.011822,2.6474686,9.354898,-9.230494,16.355991,-3.4923794,7.8610272,-2.775557,11.465792,-0.85833704,7.7570763,-3.252905,7.75748
107.53740392572834,32.29139104276486,0.0033259117,0.05993580112795858,5702.31871974331,10477.67196745562,0.509316,-677.49725,157.17104,66.73792,73.381485,-7.0662704,29.052551,6.711427,25.093239,2.317029,16.881939,2.5784461,12.325198,-9.735838,19.652723,3.7399817,10.228212,-9.666592,16.193064,-1.5748338,7.903213,-2.7584553,11.090685,-1.9055327,9.084146,-2.608649,6.8807783
107.83855983799673,23.500588531400854,0.0051298533,0.06424622616525423,6271.879988556315,11341.432733050848,0.52318394,-640.2968,154.66351,64.62258,76.97758,-5.6087327,28.2719,3.4770446,27.743835,-2.1005538,17.950428,2.704671,13.319612,-9.134014,18.940075,2.263086,8.734375,-9.458851,15.098462,-4.599762,10.865628,-3.9467952,11.212575,-1.7240582,9.214736,-3.9413574,7.780558
102.15092797198061,24.093042173249177,0.004685411,0.07046562962278106,5933.923040801253,10761.071560650887,0.48899013,-659.5008,164.20047,61.314804,75.76871,-5.997138,27.168447,4.4901476,26.362436,-2.6454024,19.185144,2.5160272,13.8148575,-10.72228,19.03114,2.685003,8.988175,-10.316002,15.165304,-4.756049,10.450644,-4.690621,11.174802,-2.4549735,9.44744,-4.5527906,7.8334174
102.69396745932613,19.141137864702024,0.0031098386,0.06289876302083333,6164.709510147332,11397.0703125,0.49821612,-698.07587,156.81941,70.690025,70.650475,-2.29,25.782257,12.190497,25.753382,1.1434665,15.86701,4.6190953,12.885483,-9.343387,18.099743,5.610262,11.627029,-9.482477,15.52577,-2.0852337,8.435847,-2.5283892,10.132,-2.290745,9.087576,-2.3949475,8.209171
101.48669201429526,17.775011951994973,0.0031890122,0.04958781790226064,5031.632345498287,9309.050864361701,0.4294971,-685.27014,150.523,66.034645,67.44581,-5.3122635,23.923069,8.085226,22.705795,-0.22538416,14.542209,3.311465,12.569302,-9.604638,17.832481,4.020546,12.153721,-10.162641,13.48499,-3.7117696,8.027383,-2.5037436,9.590528,-3.869077,9.150038,-2.9866402,7.285089
99.90995125515725,12.703680751690031,0.0036047194,0.06270616319444444,4359.203600699177,8027.018229166667,0.38636515,-688.55475,163.28972,65.21492,76.18632,-4.006218,25.470963,9.36352,26.309944,-3.746423,18.172707,5.08095,14.212596,-8.949338,16.549356,2.139515,7.404985,-9.365404,13.077766,-4.1520348,10.076477,-4.672293,10.476534,-1.6119943,8.441685,-5.209119,7.7449207
100.02021670513484,13.318585430632591,0.0035390272,0.0661077831769437,5450.585452600634,9773.877345844505,0.4433034,-674.3035,157.00394,65.86995,74.69193,-5.6726246,21.74062,4.343221,27.932005,-4.5438147,18.588747,3.119926,14.3715,-10.6374445,16.795532,1.4574045,9.952134,-11.619745,13.075023,-5.8630357,9.563703,-5.0011463,10.755552,-2.872971,8.305006,-5.9370713,7.651582
